"village_name","district_id"
"CHALIKHA","27"
"DUNALESI","27"
"CHIBISA","27"
"MWANAKAKULA","27"
"KHULEYA","27"
"NAMDELU","27"
"CHIPONDWA","27"
"FODYA","27"
"STEVA","27"
"MELLO I","27"
"CHABAKA","27"
"TALABUKA II","27"
"OSIMANI","27"
"VULANDE","27"
"NKHAZIWABABA","27"
"CHIPANGANO","27"
"NTHOBWA","27"
"WIYASONI","27"
"ALIKUTETI","27"
"ANTONY","27"
"CHIMPANG'OMBE","27"
"NTHOBWA II","27"
"NKHAKAMIRA","27"
"JULIUS","27"
"LEONARD II","27"
"NKHACHE","27"
"VUMBE","27"
"KWADEKA","27"
"UBALEWANGALAMBA","27"
"DZENJE","27"
"SIMION","27"
"ZWAKU","27"
"DZENJE II","27"
"KAFUKIZA","27"
"SOKOSI","27"
"NYAMPEZA","27"
"NTONDEZA","27"
"SITALA","27"
"MALUWA","27"
"BAUTI","27"
"FOSTER","27"
"CHAUKA","27"
"NESI","27"
"KALUWA","27"
"SWAKAYI","27"
"MADOGO","27"
"NTHAMBO","27"
"MPINGANJIRA","27"
"KACHINGWE","27"
"CHITENGO","27"
"ZAMUMTIMA","27"
"KALU","27"
"SAIZI","27"
"ZUZE II","27"
"KAMOTO","27"
"SHADRICK","27"
"MACHOKOLA","27"
"CHIRWA","27"
"LEONARD I","27"
"TOGO","27"
"ALUFAYI","27"
"UTUMBE","27"
"DILIZE","27"
"MIKITHAYO","27"
" LAITON II","27"
"LAITON","27"
"MAGALASI","27"
"TIMOTI","27"
"NYAMATCHERENGA","27"
"MAGASO","27"
"STIVIN","27"
"MATENGAMBIRI","27"
"CHIDAMPHA","27"
"NTANGA","27"
"SANDE II","27"
"NTHEPEYA","27"
"FOLLY","27"
"MISONGWE","27"
"SAGALETI","27"
"MISONGWE II","27"
"MAGAWA","27"
"JANUARY","27"
"PHEPA","27"
"PANADZA","27"
"JAMES III","27"
"GWEMANI","27"
"NSANGWE","27"
"KAYENDANDIWO","27"
"LUPIYA","27"
"MTENGOMWADULA","27"
"BIZECK","27"
"NKANDALA","27"
"IZEKE","27"
"FOLLE","27"
"CHIDAPHA","27"
"PATSALAPAPI","27"
"ANDISEN","27"
"GONTHA","27"
"MOSES","27"
"KUMWEMBE","27"
"MULAMBALA","27"
"KAMOGA","27"
"KAMCHIRA","27"
"NKHEMUZANI","27"
"MLEZA","27"
"MWANAKAKULA II","27"
"JANKEN","27"
"NYASA","27"
"KHOFATI","27"
"DANNIEL","27"
"GONDA II","27"
"NSUDZULA","27"
"SAMUEL","27"
"CHAIMA","27"
"PHILLIP","27"
"METAMVINITSA","27"
"EZELESI","27"
"SAINDI","27"
"CHINYAMA II","27"
"NGALU II","27"
"WASHENI","27"
"THONJE II","27"
"LAPOZO","27"
"TSAMBETA","27"
"MPHOMBA","27"
"CHAKUMANIKA II","27"
"BWEMBA","27"
"JIPSON","27"
"MOSES III","27"
"CHINDOKO II","27"
"SYMON","27"
"MAITON","27"
"CHIPONDENI","27"
"NSANJAMA","27"
"TCHALE I","27"
"VIYAWO","27"
"NJANJE","27"
"KALAVINA","27"
"THANGATA","27"
"JUWANISI","27"
"NYANKALIZI","27"
"BAULENI","27"
"MITROZO","27"
"JOGO","27"
"MASAITE","27"
"MANGOZI","27"
"MINIKOLUZA","27"
"KUYERI","27"
"JULY","27"
"TIMOTI II","27"
"KADULIRA","27"
"JUNGE","27"
"BAPUTON","27"
"GANIZANI","27"
"EDSON","27"
"CHALUMA","27"
"CHIMBEMBE","27"
"WOLOSONI","27"
"MWANTOMA","27"
"KUDZANJI","27"
"MISI","27"
"LIMISON","27"
"PULENI","27"
"GOLAVANTA","27"
"HOLLAND","27"
"KANZINGE","27"
"MASHILINGA","27"
"JIMU","27"
"JELIET","27"
"NTAMVANA","27"
"MAGAYAKOTO","27"
"CHIKHOSI","27"
"JAETI","27"
"NCHIZAMBALAME","27"
"BUTEZA","27"
"AEMA","27"
"TROPENCE","27"
"EDWARD","27"
"STAMELE","27"
"AMBASO","27"
"SIPIYASONI","27"
"CHIDIKHA","27"
"CHITUWI","27"
"NKHUMBA","27"
"NYERERE","27"
"CHALIMBA","27"
"MACHILIKA","27"
"SAMSON","27"
"SIYAKHUDZA","27"
"LOCK","27"
"LYSON","27"
"BILLIAT","27"
"CHONZI","27"
"GANADI","27"
"BEGI","27"
"MALIKOPO","27"
"KHAKI","27"
"MALIKOPO II","27"
"DYABU","27"
"MPASANJEZI","27"
"BOKHO","27"
"TCHUZI","27"
"UBALE","27"
"CHIBADZA","27"
"FRACTION","27"
"CHAYA","27"
"LEONARD III","27"
"MPINGANJIRA II","27"
"VIZE","27"
"MODA","27"
"CHIUTALE","27"
"GOGO","27"
"NJOBVUYALEMA","27"
"KADO","27"
"CHANG'AMBIKA","27"
"KUWERENGA","27"
"MAGWIRO","27"
"AMIDEYO","27"
"BINYA","27"
"LACKSON","27"
"VICTOR","27"
"JEKETE","27"
"SELIYENI","27"
"NJUZI","27"
"JAMES","27"
"MISANJO","27"
"ALEFA","27"
"CHITSIPO","27"
"JAMU","27"
"TITAME","27"
"MAKANDE","27"
"NGABU TRADING CENTRE","27"
"ADD RESIDENCE","27"
"KALIZA","27"
"KAMBALE","27"
"MAKANDE TRADING CENTRE","27"
"MALEMIA","27"
"MARKET","27"
"MCHACHA","27"
"MIDIUM DENSITY","27"
"MISONGWE","27"
"MPHAMBA","27"
"NGABU ADD","27"
"NGABU HOSPITAL","27"
"NGABU SEC SCHOOL","27"
"NGABU TRADING","27"
"ROMAN CATHOLIC MISSION","27"
"SANDE","27"
"SEMBA","27"
"BILE","27"
"STESHA","27"
"TAIMU","27"
"HETALA","27"
"BRESTER","27"
"NDUNA","27"
"FOMBE","27"
"LEVISON","27"
"LOZA","27"
"ALEFA","27"
"MCHACHA II","27"
"SABISTONI","27"
"KALIYOTI","27"
"WILE","27"
"MKUZI","27"
"ALIGUNDIYA","27"
"NTHANKI","27"
"NSONA","27"
"ADOLESI","27"
"JOHN II","27"
"HOLANDE","27"
"KADZINJE","27"
"BLACK","27"
"CHATALA","27"
"MISHILINI","27"
"CHINGAMUKA","27"
"KANYEZE","27"
"SANDE","27"
"MAILOSI","27"
"MASANDUKO","27"
"BIYASI","27"
"NELIYO","27"
"PAKHALAWO","27"
"JEJE","27"
"JIMU","27"
"KALOTI","27"
"KADYAMBA","27"
"TAFUNSAKO","27"
"MASANDUKO II","27"
"CHAPITA","27"
"CHOKWE","27"
"CHIPWEPWETE","27"
"BILIATI","27"
"EDISONI","27"
"NKHULA","27"
"WILIYAMU","27"
"MPHAMBANULA","27"
"WILLEY","27"
"ALINGUNDIYA","27"
"THANKI","27"
"DOLESI","27"
"LEVISONI","27"
"DICKSONI","27"
"KAFAKOMBA","27"
"KAHOMBE","27"
"NKAKANG'OMA","27"
"KANDALE","27"
"PAMCHOMBO","27"
"WILLISONI","27"
"ALIKULETI","27"
"MISASI","27"
"KAPIKILA","27"
"KHUKHUMBA","27"
"STASHER","27"
"BILLEY","27"
"ANOLD KANAVENTI","27"
"MITHAPHA JUMA","27"
"PETRO MASTER","27"
"DOLOFE LOVE","27"
"MELESONI STEFANO","27"
"MEDISONI JIMU","27"
"LANGWANI","27"
"EFREMU","27"
"LUWESI","27"
"SEMUSE","27"
"JESSEY","27"
"LIYANI","27"
"HARISON","27"
"JORODANI","27"
"MWANAWANJOBVU","27"
"MAFIYOZI","27"
"CHIMBUTO","27"
"NKHUNGULU","27"
"CHIPHUPHU","27"
"MBWEZA","27"
"CHILINDINE","27"
"AKHUTANJERE","27"
"MAINDE","27"
"CHANZENZA","27"
"JOLIJI","27"
"KHUNGUBWE","27"
"NAMBAYA","27"
"NDOMELA","27"
"MNSONTHE","27"
"NTCHIBWI","27"
"MATABWA","27"
"CHIPOLE","20"
"KAPALAMULA","20"
"CHILANGA","20"
"LABANA","20"
"MBAISA","20"
"MASAPULA","20"
"DC'S LINES","20"
"DRIMP HOUSES","20"
"FORESTRY HOUSES","20"
"HOSPITAL HOUSES","20"
"CHIRADZULU TRADING CENTRE","20"
"CHIWALO","20"
"WITIKA","20"
"IMEDI","20"
"NAKHULE","20"
"KHOROMANA","20"
"LWANA","20"
"KHUMBUNYA","20"
"MAGOMBO","20"
"HALALA","20"
"KAMBWIRI","20"
" NTENJELA","20"
" MWENDAYEKHA","20"
"SALIRA","20"
"NKHUBVINDA","20"
"CHINGUWO","20"
"MALUWA","20"
"CHIKAONDA","20"
" NYALUGWE I","20"
"NYALUGWE II","20"
"NTWEYA","20"
"SAPALA","20"
"KAZEMBE","20"
"LIMBANI","20"
" MONJEZA","20"
" NJOLOMOLE","20"
" MASAKIRA","20"
"MVONYE","20"
" KWATANI","20"
"MURIYA","20"
"MBENDERA","20"
" LIPALAMA","20"
" NAMATHIYA","20"
" LITUNI","20"
" HIMANYA","20"
"MUWA","20"
"THUMBULU","20"
"NAMAKHWIRI","20"
"WASHANI","20"
"SAPUWA","20"
" NACHUMA","20"
" CHETA","20"
" NAWANI","20"
"NKOLIMBO","20"
" NAMPOTA","20"
" CHITUTA","20"
" MALELE","20"
"SINGANO","20"
" MULOZI","20"
" MBANGA","20"
"CHIMATIRO","20"
"NKONDE","20"
"TAIBU","20"
"KALIYA","20"
"MWENYALI","20"
"MKANDA I","20"
"MAGRETA","20"
" MULIVA","20"
"MPAPATHO","20"
"MUYELE","20"
"NKUMBIRA","20"
"CHONGWA","20"
" NSOKANYA","20"
"MADULIRA","20"
" MALENGA","20"
"SAMUEL","20"
" MPIRA","20"
" KAMALA","20"
"NKUMBA","20"
"CHITOPA","20"
"MPANDA","20"
" MALIRO","20"
"ZEMBELEKO","20"
" MAGODI","20"
"NKANDA II","20"
"HOROWANYA","20"
" LIKOBVO","20"
"PHANDUWA","20"
"MPOTO","20"
" NAMIGOTI","20"
"MAMBO","20"
"THURUWA","20"
" MATEYU","20"
"MISANJO","20"
"TAIMU","20"
"MUHASUWA","20"
" NSELEMA","20"
"CHIWAYULA","20"
" KUMANO","20"
"NKUMBUWA","20"
"ROBERT","20"
"KAJAWO","20"
"NGWALE","20"
"CHIMOMBO","20"
" MAZINGA","20"
"NANGWIYA","20"
"ONGA","20"
"CHING'AMBA","20"
"POTANI","20"
"MSIYA","20"
"SANGANO","20"
"MBULE","20"
"MPONDA","20"
"MULOKOTE","20"
"SADIKI","20"
"MALUWA","20"
"MLUNGU","20"
"JONASI ","20"
"THAWANI","20"
"NJELEMBA","20"
"BAMUSI","20"
"CHIWALA","20"
"MASALA","20"
"NKWAILA","20"
"MASI","20"
"MALUWA III","20"
"MAKHUSU","20"
"KALONGA","20"
"SWATI","20"
"CHISOWILE","20"
"MPUMILA","20"
"KAWANJILA","20"
"CHINGOLI","20"
"GOLDEN","20"
"MAANJALA ","20"
"MALINDI","20"
"JOHN LULNGA","20"
"KUMITETE","20"
"CHIMPESA ","20"
"CHINYAMULA","20"
"CHIKAGWIRE","20"
"NGWELERO","20"
"MPASA","20"
"CHAPOLA","20"
"CHIWEWE","20"
"MULINGA","20"
"MITHIKO","20"
"CHANGWIYA","20"
"JANUARY","20"
"NAMUTHAKONI","20"
"MASAMBA","20"
"NKOOLA","20"
"NGWALE","20"
" NGALAWESA","20"
"KAPYOLA","20"
"CHANGAMILE","20"
"NAWANI","20"
"SITIMA","20"
"KASANI","20"
" NAMATHIKA","20"
"MKWAILA","20"
" KUKHUMULA","20"
"KAMALA","20"
" NYANDULE","20"
"NKHONGOZO","20"
"RABANA","20"
" MPHEPO","20"
"CHILUMPHA","20"
"MANGWERE","20"
" LINYAMA","20"
" MWINJIRO I","20"
" MG'UNDA","20"
"NAMAHALA","20"
"KONELIWA","20"
" NKHANJE","20"
"MUKIWA","20"
"MUNYAPA","20"
"MPHAYA","20"
"SABOLA","20"
"N'TWEYA","20"
" CHIKOPA","20"
"LIKHOMO","20"
"MWINJIRO LL","20"
" BANDAWE","20"
" NAMLAKU","20"
"MAISON","20"
"LIKHOKO","20"
"NAKUBA","20"
"KALOMBOLA","20"
"MAKWINJA","20"
"CHITERA","20"
"MTEBO","20"
"SAYENDA","20"
"JIMUSONI","20"
"NANKHWALA","20"
"GOLDEN","20"
"MJAGAJA","20"
"BANDULA","20"
"NTALIKA","20"
"SALIHERA","20"
"KAVINA","20"
"KENANI","20"
"MBENJELE","20"
"GVH ZAYELENGELA","20"
"EDWARD","20"
"LIKHULA","20"
"MWITHA","20"
"NDALAMA","20"
"LIKAKA","20"
"NAMVENYA","20"
"MALINGA","20"
"NG'OMBA","20"
"MAKAWA","20"
"MULUMBE","20"
"SAMUDEI","20"
"MIHAVA","20"
"NJAYA","20"
"MAWUWA","20"
"NSOMELA","20"
"KAUMBETA","20"
"SUMAYILI","20"
"GANIZA","20"
"GVH LUNA","20"
"NSUNGWI","20"
"CHELEWANI","20"
"TESULA","20"
"MAKALANI","20"
"KAZIMENYANI","20"
"MALAVI","20"
"BENI","20"
"BENI II","20"
"CHILAMBE","20"
"KAYENDA","20"
"MTCHIMWA","20"
"KALIYA ","20"
"KAZEMBE","20"
"KHWINJIWA","20"
" MASAMBICHI","20"
"CHIOTCHA","20"
" MASO","20"
"CHIMPERE","20"
" NANTOWA","20"
"BEYA","20"
"MATOPE","20"
"MPENDA","20"
"MWETWEWA","20"
"NTULUMBWA","20"
"MALIMUSI","20"
" NG'OMBE","20"
"CHABWERA","20"
"KHONGOLO","20"
"MWENYEDAWA","20"
" MPIRANGWE","20"
"NGILENGILE","20"
"NGOLEKA","20"
"NAMANCHO","20"
"CHIKUMBA","20"
"CHINSEU","20"
" KHAMULA","20"
"MAKOLIJA","20"
"MANJOMO","20"
" NALANKU","20"
"NDALA","20"
"SIMIKA","20"
"CHIDZALO","20"
"MANYAZI","20"
"CHILALA","20"
" CHISASIKO","20"
"NINOWA","20"
" KAUJOLE","20"
"MAKALUKA","20"
" CHIYAMBE","20"
" MTEMANYAMA","20"
"CHIMBALANGA","20"
"SITIMA","20"
"NAMBAZO","20"
"MWNGALA","20"
"CHIPOLOPOLO","20"
" MTAKHALA","20"
"MKAWEKA","20"
"NALIPA","20"
"NANDOLO","20"
"MPHAMBE","20"
"CHIMIMBA","20"
"LABANA","20"
" MKAGULA","20"
"CHISAWO","20"
"LIWUNDI","20"
"KHUNGULA","20"
"KWITAMANDA","20"
"LOBENI","20"
" KABVINA","20"
" NTHENDA","20"
"MAJAWA","20"
" NAPULU","20"
" MAKATANJE","20"
"MKHWELEPA","20"
"MTEMBO","20"
"MAKUBA","20"
" NDALAMA","20"
"KHELENGEZA","20"
"SALIMU","20"
"MKOMANYAM","20"
"MPULUKA","20"
" NANGWIYA","20"
"NTCHILIKO","20"
"MTALIKA","20"
"MTUPANYAMA","20"
" BALUWA","20"
"CHANJE","20"
"CHIKWIRI","20"
"CHIMTENGO","20"
"JALASI","20"
"KILOWE","20"
" KHANYEPA","20"
"MAKWITI","20"
"NKHWAYI","20"
"MKOLOKOSA","20"
" MOLA","20"
" MTETEMERA","20"
"MULAVIWA","20"
"MULOLO","20"
" NYAMBALO","20"
"NAMULU","20"
"SELEMANI","20"
"BALALA","20"
"CHAKWIYA","20"
"CHILUMBA","20"
"KOHOLA","20"
"KWACHA","20"
"MKUMBA","20"
"MULIPA","20"
"NSULUPI","20"
"MPIRA","20"
"MANJOLO","20"
"CHITAWO","20"
"KADANGWE","20"
"KAMBALAME","20"
"MUHEYA","20"
"MTAMBA I","20"
"MASULI","20"
"CHIKAIKA","20"
"MKWANDA","20"
"MALOYA","20"
"WALALA","20"
"KHWIRIPA","20"
"NKOWASENGA","20"
"KABAMBE","20"
"KAZOMBE","20"
"GVH MATUTA","20"
"UMALI ","20"
"KABANGO","20"
"MOYA","20"
"NTALIKA ","20"
"MATUTA II","20"
"NSIYA","20"
"NSAMBO","20"
"KACHEPA","20"
"NGOLANGA","20"
"KIKA ","20"
"NTALIKA I","20"
"MANDINDI","20"
"BWANAISA","20"
"MJAMBE","20"
"MATCHOMBE","20"
"MPOCHERA","20"
"CHITAMBULI","20"
"KALUNGWE","20"
"CHIKWANA ","20"
"NSANJA","20"
"GLASTEN","20"
"UNDI II","20"
"NANJALA","20"
"NAMKWENYA","20"
"NKANDA","20"
"NKUCHILA","20"
"BULA","20"
"NKONGA","20"
"SULUMBA","20"
"NSONGLO","20"
"MWENYE II","20"
"MPILA","20"
"CHILAMBE","20"
"MOTHIWA","20"
"NAMOTO","20"
"JUMBE","20"
"CHILAMBE II","20"
"NATHANANA","20"
"KAJAWO","20"
"GUMLIRA","20"
"NALUSO","20"
"LAZARO","20"
"SUMANI I","20"
"NTANYIWA","20"
"CHATHA","20"
"NTONYA","20"
"NDEGE","20"
"MPITA","20"
"SUMANI II","20"
"MATUMULA ","20"
"NANYANGA","20"
"MLAMBULO","20"
"MILEPA","20"
"CHIMIMBA","20"
"MANGUWO","20"
"MLESO","20"
"MAKANJE","20"
"M'BWANA","20"
"MLEMA","20"
"MATALALA II","20"
"NTAUCHILA","20"
"NCHOCHOLO","20"
"MASANGANO","20"
"MTUPANYAMA","20"
"KANDOJE ","20"
"NJUZI","20"
"KANYONG'O","20"
"LIKALANJE","20"
"LIMULA","20"
"MASIKINI","20"
"TAPALA ","20"
"MKWAMBA","20"
"NYAMA","20"
"MKWEPU","20"
"ANDASONI","20"
"MATAKA","20"
"MKWATULA","20"
"NTHAMBI","20"
"MKWATEUWONE","20"
"NJILIMA","20"
"MKWEVA","20"
"MSIKITA","20"
"NJELEMBA","20"
"ADAM YAKINI","20"
"MALIKA","20"
"CHINGOLI","20"
"NYAMULA ","20"
"NKATCHA","20"
"KWELANI","20"
"KAZEMBE","20"
"LOPA","20"
"GOMANI","20"
"KANE","20"
"UNDI I","20"
"NGUSICHE","20"
"KENANI","20"
"CHIMANGASASA","20"
"CHIBWANA","20"
"KUSAWALI","20"
"SAGAWA","20"
"CHONG'ONJO","20"
"MAKHALIRA","20"
"MPHAMBA","20"
"LIWENGWA","20"
"LIKHOMO","20"
"MKWATE","20"
"MBEMBA","20"
"LUNGUJA","20"
"NYENGA","20"
"PETER","20"
"NSOMELA","20"
"NTHUPANAKHALA","20"
"HOWA","20"
"KANJE","20"
"KAMBALAME","20"
"KAPICHI","20"
"BONONGWE","20"
"MKWANDA II","20"
"KALANJE","20"
"NTAPO","20"
"MITAWA II","20"
"MALINGA","20"
"SAMBANI","20"
"MANJIRA","20"
"KATANGU","20"
"ZACHIMA","20"
"MAKUNAMI","20"
"MCHERE","20"
"MGOGOMUSA","20"
"LUNGA","20"
"LIKOSWE","20"
"MWENYE I","20"
"MAGOMBO","20"
"MTEPELE","20"
"NACHO","20"
"THAMANGIWA","20"
"MZEMBELE","20"
"MKUMBA","20"
"NKASA","20"
"MITAWA","20"
"MONJELERIWA","20"
"NAKWAWA","20"
"LIUNJE","20"
"NAMLUMBWA","20"
"MAKWINJA","20"
"LIKUMBO","20"
"LUPANGA","20"
"THUMBA","20"
"CHIMTIRO","20"
"HERBERT","20"
"WILLIAM","20"
"MPAMA","20"
"JUMBE","20"
"KAZEMBE","20"
"ANDREW","20"
"MCHOCHERA","20"
"PHELUWA","20"
"BULEYA ","20"
"N'NUNKHA","20"
"MPIMBI","20"
"KAJAWO","20"
"KASAMBWE","20"
"NSOMELA","20"
"JAMES KANONO","20"
"KAVINA","20"
"MITEPA","20"
"LIWAYA","20"
"JOHN CHITERA","20"
"MPOCHERA","20"
"MAKALANI","20"
"LIWONDE","20"
"CHISAWA","20"
"MALOYA","20"
"THONYOWA","20"
"MASIKU","20"
"TONDE","20"
"LIUNDI","20"
"SAMIKWA","20"
"MLENJE","20"
"MAULANA","20"
"PETER ANDREW","20"
"KAPEYA ","20"
"NDILE","20"
"MEJA","20"
"NDIMBULE","20"
"MAKOLI","20"
"MANGANI","20"
"MPHATA","20"
"MATOWE","20"
"CHITAMBO ","20"
"MATENGO","20"
"GVH POYA","20"
"POYA","20"
"KAWAWA ","20"
"CHIWINJA","20"
"MAKAWA","20"
"GOLOSI","20"
"GRINJALA","20"
"KACHINGWE","20"
"MKWELA","20"
"CHILIMANI I","20"
"CHILIMANI II","20"
"NSANJA","20"
"BINDULA","20"
"KOWELA","20"
"JUWA","20"
"DAYA","20"
"MKOTIMA","20"
"DOKOTALA","20"
"NAMAKHUWA","20"
"MWALIJA","20"
"NGOLONJE","20"
"UMALI","20"
"CHIBWANA","20"
"NDASAUKA","20"
"CHINTENGO","20"
"NDEMBE","20"
"MWALABU","20"
"MULANDANI","20"
"NTONDA ","20"
"MOFFART","20"
"MAYERE","20"
"MAGOMBO","20"
"BOKOSI","20"
"NAMAONA","20"
"NANTHAMBWE","20"
"LIKAGWA","20"
"MITOCHI","20"
"KAPHAMTENGO","20"
"M'MANGA","20"
"CHIPUTULA","20"
"AUGASTIN","20"
"MBUNDA","20"
"SASU","20"
"NYASA","20"
"WALALA","20"
"NACHO","20"
"ULAYA","20"
"MIPANDE","20"
"LIDA","20"
"JONATHAN I","20"
"JONATHAN II","20"
"PETER ","20"
"SADI","20"
"MAJAWA","20"
"MATOLA","20"
"MITAWA","20"
"MALIKA","20"
"MALIKA MPENYA","20"
"KATOLEZA","20"
"NGUMWICHE","20"
"LUKONGOLO","20"
"MALINDI","20"
"KANJUCHI","20"
"USENI","20"
"MKWITA","20"
"MATAKA","20"
"KAMWENDO","20"
"NANGAONDE","20"
"MATANDIKA","20"
"LUPINGA","20"
"MBALAME","20"
"MASAPULA","20"
"CHIWALIKA","20"
"MBAISA","20"
"SELEMANI","20"
"MTIPATISONJE","20"
"CHIPOLE","20"
"KAPALAMULA","20"
"NKUHILA ","20"
"NKUCHILA","20"
"MAKANANI","20"
"MSAKA","20"
"CHIKANKHENI","20"
"MULUMBE","20"
"KANYENDA","20"
"PETER NKOOLA","20"
"JEKETE","20"
"CHABWERA","20"
"JOLIJI","20"
"SINGANO","20"
"TANGALE ","20"
"CHAKACHADZA","20"
"KASIZI","20"
"LULANGA","20"
"CHIKUSE","20"
"KANDULO","20"
"MADZUWA","20"
"LIKULUNGWA","20"
"MBEDYU","20"
"JOHN KAMETE","20"
"MATENJE","20"
"NTCHEMA","20"
"KUBWALO","20"
"NTAJA","20"
"MDEZA","20"
"KALIMANJIRA","20"
"MAVIRA","20"
"MULOWA","20"
"KACHERE","20"
"KHUMBANYIWA","20"
"CHILEMBA","20"
"MWANUZA","20"
"CHINDUNGULI","20"
"NYIMBIRI","20"
"MJAGAJA","20"
"THOMU","20"
"SUGA","20"
"KATOPOLA","20"
"BALAKASI","20"
"WITIKA","20"
"LUMBE","20"
"CHOTOKWA","20"
"JUMA","20"
"MWASIBU","20"
"NAKATHA","20"
"NGWALE","20"
"PHUTEYA","20"
"KAPOSA","20"
"NAZOMBE","20"
"MANGIRANI","20"
"NSUSA","20"
"MATIKITI","20"
"MTINDO","20"
"SENDEMA","20"
"MATIMATI","20"
"MPOTOLA","20"
"SABUNI","20"
"DYAMAVU","20"
"MOTO","20"
"BOWADI","20"
"NLULA","20"
"BALUTI","20"
"LOSSA","20"
"NKHUPELA","20"
" MUSASA","20"
"LIPHUTU","20"
"PHWELEMWE","20"
"MUNGOMA","20"
"MPEZENI LL","20"
"MWAHALA","20"
"MPATUKA","20"
"NKHUKU","20"
"KONELIWA","20"
" PHWANDA_PHWANDA","20"
"JALI","20"
"MPHWERE","20"
" NKHUMWA","20"
"MWAMADI","20"
" WISI","20"
"CHIDAWATI","20"
"MAKUPALA","20"
" MWINJIRO","20"
"TAMBALA","20"
" NAMUKU","20"
" CHAMBO","20"
"PERENJE","20"
"MATUWA","20"
"MAGELETA","20"
"NDALAMA","20"
" MADEYA","20"
"CHIOTCHA","20"
"KACHINGWE","20"
"GOLOSI","20"
"KHUMUNYE","20"
"KHAOREYA","20"
"KAZEMBE","20"
"BENI","20"
"MSUMULE","20"
"KUSAWANGA","20"
"CHIUTA","20"
"MALONDA","20"
"MTIYANA","20"
"MWAPASA","20"
"MUTENGELENGE","20"
"MONEYA","20"
"MILANDU","20"
" NDALA","20"
"KENGERE","20"
"SULIWA","20"
"KONSOLO","20"
"NTAMBALIKA","20"
"JAMES","20"
" MITANGA","20"
"NAMANLA","20"
"MBOTELA","20"
"GALIMA","20"
" NANTAPHA","20"
"CHAPWETEKA","20"
"THOMASI","20"
"CHAPAMBA","20"
" MITAWA","20"
" MWINEYA","20"
"MAKALA_KALA","20"
"MUNYAPA","20"
"THUKUMWA","20"
"LIPENGA","20"
"WISIKESI","20"
"KAPASALE","20"
"MAHAME","20"
" WILFORT","20"
"MASUSO","20"
"CHIZULA","20"
"NAMULA","20"
" MAJANGA","20"
" MPEZENI I","20"
"MITOLE","20"
"CHILEKA","20"
"LIHIRO","20"
"SEMANI","20"
"MISOMALI","20"
"MLAMWA","20"
"MKHUWALA","20"
"MPANGIWA","20"
"MMANGISA","20"
"MANGOZANI","20"
"WALASI","20"
" SOMANJE","20"
"SAUKILA","20"
"MALANDE","20"
"SILIYA","20"
"SAIDI","20"
"KAPANDA","20"
"NGONIWA","20"
"NANKUYU","20"
"SABUNI","20"
"NSOLOMBA","20"
"MUKOKOHA","20"
" MOSES","20"
" CHIKWAWA","20"
"MITEKETE","20"
" MIYOPO","20"
"SAMIKWA","20"
" NYANYALIWA","20"
"MUSUSE","20"
" KALIPINDE","20"
"SALIJENI","20"
"NGWERETE","20"
" MULUPWA","20"
" CHIKPA","20"
"DIKSON","20"
"NAMALUSA","20"
"MONOSILE","20"
"KAMWAHA","20"
" MICHONGWE","20"
"TIME","20"
"ADD JUNIOR QUARTERS","1"
"AGRICULTURE STAFF HOUSES","1"
"CHIBANJA AREA","1"
"CHITIPA SECONDARY SCHOOL TEACH","1"
"ISYALIKIRA","1"
"MANSE I","1"
"MANSE II","1"
"MANSE III","1"
"MANSE IV","1"
"MHC LINE JUNIOR QUARTERS","1"
"MUKOMBANYAMA","1"
"MWANGA","1"
"MWENEFUVYA","1"
"MWENEMUSITU","1"
"NAMAYANGA","1"
"NAMUYEMBA","1"
"PRISON STAFF HOSES","1"
"SIMKOKO","1"
"SINFUKWE","1"
"NYIKA NATIONAL PARK-CHITIPA","1"
"CHIKAMBA","1"
"NAKASALE TRADING CENTRE","1"
"SIMON MWPIGHU","1"
"AMONI","1"
"CHINZALE YISA I","1"
"CHINZALE YISA II","1"
"ENEYA","1"
"FRED","1"
"KALYATI","1"
"MAHGUMU","1"
"MBILIMA TRADING CENTRE","1"
"PATRICK","1"
"JOHN","1"
"MUNYELA","1"
"MUNYELA JAMES","1"
"MWASHAMI","1"
"SELEMANI","1"
"YOTAMU","1"
"CHILOLWA","1"
"JONASI MKISI","1"
"MAGALURE","1"
"MLONGA","1"
"MOSES MKISI","1"
"SANYA","1"
"NKHANGWA TRADING CENTRE","1"
"KALYEMBE","1"
"KAMUPUSIKE","1"
"KOSAMU MAUPIGHU I","1"
"KOSAMU MAUPIGHU II","1"
"MTEYU","1"
"BUPIGHU TRADING CENTRE","1"
"KASISI TRADING CENTRE","1"
"LUNYA","1"
"SAMPALA KASISI","1"
"ADAMSON","1"
"MTITIMA","1"
"MWANAKUYERA","1"
"SIMBANJERE","1"
"NONGWAYIWONE TRADING CENTRE","1"
"ANTHONY","1"
"MALOKOTELA","1"
"MARIA TRADING CENTRE","1"
"MWAMSENGA II","1"
"SAMSON","1"
"KALYEMBE TRADING ENTRE","1"
"MWENEMUSHEMBELE","1"
"PANJILWA MWAKAPENDA","1"
"WILLIAM KAPENDA","1"
"WINSTON KAPENDA","1"
"ALLEN NACHEMBE","1"
"BENJAMIN","1"
"MWAVIKAKATO","1"
"MWENENGALA","1"
"NIKOLASI CHIZIMU","1"
"YOHANI","1"
"DAUDI NYONDO","1"
"MWANTHENDE","1"
"NYAMBA","1"
"AMON NYONDO","1"
